Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),State,Year,Month,Day,Collection Site,Commodity Code,Analyzing Lab Code
ND1211055001WUMT1,WU,A42,Mecoprop (MCPP),G,3.1,0.31,T,LU,,,,O,811,52,,ND,12,11,5,50,1,WU,MT1
ND1211055001WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,ND,12,11,5,50,1,WU,MT1
ND1211055001WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,11,5,50,1,WU,MT1
ND1211055001WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,ND,12,11,5,50,1,WU,MT1
ND1211055001WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,ND,12,11,5,50,1,WU,MT1
ND1211055004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,11,1.7,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,A42,Mecoprop (MCPP),G,10,0.31,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,305,Atrazine,R,8.9,0.66,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,758,Bentazon,F,8.5,0.18,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,6.6,1.4,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ACB,Imazapyr,J,5.7,1,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,942,Prometon,R,4.9,0.17,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,964,Desethyl atrazine,R,4.8,0.43,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,A58,Tebuconazole,L,3.5,2.1,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,3,1.8,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,B48,Azoxystrobin,F,1.3,0.8,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ACP,Sulfometuron methyl,K,1.27,0.76,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,AEE,Imazamethabenz acid,J,1,0.6,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,26,"2,4-D",G,62,0.65,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,32,Diuron,A,27,1.6,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,18,0.36,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,153,Bromacil,U,16,1.2,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211055004WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,12,1.6,T,LU,,,,O,811,52,,ND,12,11,5,50,4,WU,MT1
ND1211265001WUMT1,WU,305,Atrazine,R,8.5,0.66,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,AED,Hydroxy atrazine,R,5.8,1.2,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,964,Desethyl atrazine,R,4.4,0.43,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,B48,Azoxystrobin,F,4.3,0.8,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,3,0.36,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,758,Bentazon,F,1.2,0.18,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,AEE,Imazamethabenz acid,J,1,0.6,T,LU,,Q,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,942,Prometon,R,0.83,0.17,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265001WUMT1,WU,A42,Mecoprop (MCPP),G,0.52,0.31,T,LU,,Q,,O,811,52,,ND,12,11,26,50,1,WU,MT1
ND1211265004WUMT1,WU,964,Desethyl atrazine,R,4.6,0.43,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,AEE,Imazamethabenz acid,J,3.7,0.6,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,A58,Tebuconazole,L,3.5,2.1,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,B48,Azoxystrobin,F,3.1,0.8,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,3,1.8,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,942,Prometon,R,3,0.17,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,B72,Tetraconazole,L,2,1.2,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ACD,Imazethapyr,J,2,1,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ACB,Imazapyr,J,2,1,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,AEB,Dimethenamid/Dimethenamid P,F,1.52,0.91,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,A42,Mecoprop (MCPP),G,1.3,0.31,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,15,0.36,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,13,1.6,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,AED,Hydroxy atrazine,R,12,1.2,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,758,Bentazon,F,11,0.18,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,305,Atrazine,R,11,0.66,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,26,"2,4-D",G,9.6,0.65,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,7.9,1.4,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1211265004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,7.7,1.7,T,LU,,,,O,811,52,,ND,12,11,26,50,4,WU,MT1
ND1212035001WUMT1,WU,758,Bentazon,F,1.2,0.18,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,AEE,Imazamethabenz acid,J,1,0.6,T,LU,,Q,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,942,Prometon,R,0.28,0.17,T,LU,,Q,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,305,Atrazine,R,13,0.66,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,AED,Hydroxy atrazine,R,7.7,1.2,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,964,Desethyl atrazine,R,7.3,0.43,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,26,"2,4-D",G,5,0.65,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,B48,Azoxystrobin,F,2.9,0.8,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035001WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,2.5,0.36,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WU,MT1
ND1212035004WUMT1,WU,B48,Azoxystrobin,F,1.3,0.8,T,LU,,Q,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,A42,Mecoprop (MCPP),G,0.52,0.31,T,LU,,Q,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,AED,Hydroxy atrazine,R,12,1.2,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,12,0.36,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,305,Atrazine,R,9.7,0.66,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,8.6,1.6,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,758,Bentazon,F,8.4,0.18,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,26,"2,4-D",G,7.9,0.65,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,7.1,1.7,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,5.6,1.4,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,964,Desethyl atrazine,R,4.3,0.43,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,AEE,Imazamethabenz acid,J,3.6,0.6,T,LU,,,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,A58,Tebuconazole,L,3.5,2.1,T,LU,,Q,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212035004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,3,1.8,T,LU,,Q,,O,811,52,,ND,12,12,3,50,4,WU,MT1
ND1212175001WUMT1,WU,AEE,Imazamethabenz acid,J,1,0.6,T,LU,,Q,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,942,Prometon,R,0.73,0.17,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,305,Atrazine,R,21,0.66,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,964,Desethyl atrazine,R,18,0.43,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,AED,Hydroxy atrazine,R,10,1.2,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,758,Bentazon,F,8.6,0.18,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,5.8,1.4,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,26,"2,4-D",G,5,0.65,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175001WUMT1,WU,B48,Azoxystrobin,F,2.6,0.8,T,LU,,,,O,811,52,,ND,12,12,17,50,1,WU,MT1
ND1212175004WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,17,0.36,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,758,Bentazon,F,14,0.18,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,AED,Hydroxy atrazine,R,13,1.2,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,12,1.4,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,305,Atrazine,R,11,0.66,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,10,1.7,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,10,1.6,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,26,"2,4-D",G,6.6,0.65,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,964,Desethyl atrazine,R,5.7,0.43,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,942,Prometon,R,3.6,0.17,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,A58,Tebuconazole,L,3.5,2.1,T,LU,,Q,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,3,1.8,T,LU,,Q,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,AEE,Imazamethabenz acid,J,2.5,0.6,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1212175004WUMT1,WU,A42,Mecoprop (MCPP),G,1.7,0.31,T,LU,,,,O,811,52,,ND,12,12,17,50,4,WU,MT1
ND1202215001WRMT1,WR,305,Atrazine,R,19,0.66,T,LU,,,,O,811,52,,ND,12,2,21,50,1,WR,MT1
ND1202215004WRMT1,WR,758,Bentazon,F,4.9,0.18,T,LU,,,,O,811,52,,ND,12,2,21,50,4,WR,MT1
ND1203055001WRMT1,WR,758,Bentazon,F,2.5,0.18,T,LU,,,,O,811,52,,ND,12,3,5,50,1,WR,MT1
ND1203055004WRMT1,WR,AED,Hydroxy atrazine,R,13,1.2,T,LU,,,,O,811,52,,ND,12,3,5,50,4,WR,MT1
ND1203195001WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,ND,12,3,19,50,1,WR,MT1
ND1203195004WRMT1,WR,964,Desethyl atrazine,R,4,0.43,T,LU,,,,O,811,52,,ND,12,3,19,50,4,WR,MT1
ND1204025001WRMT1,WR,942,Prometon,R,0.28,0.17,T,LU,,Q,,O,811,52,,ND,12,4,2,50,1,WR,MT1
ND1204025004WRMT1,WR,264,Propiconazole,L,5.7,3.4,T,LU,,Q,,O,811,52,,ND,12,4,2,50,4,WR,MT1
ND1204095001WRMT1,WR,305,Atrazine,R,4.6,0.66,T,LU,,,,O,811,52,,ND,12,4,9,50,1,WR,MT1
ND1204095004WRMT1,WR,305,Atrazine,R,13,0.66,T,LU,,,,O,811,52,,ND,12,4,9,50,4,WR,MT1
ND1204165001WRMT1,WR,AEE,Imazamethabenz acid,J,1,0.6,T,LU,,Q,,O,811,52,,ND,12,4,16,50,1,WR,MT1
ND1204165004WRMT1,WR,AEE,Imazamethabenz acid,J,2.1,0.6,T,LU,,,,O,811,52,,ND,12,4,16,50,4,WR,MT1
ND1204235001WRMT1,WR,758,Bentazon,F,0.78,0.18,T,LU,,,,O,811,52,,ND,12,4,23,50,1,WR,MT1
ND1204235004WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,ND,12,4,23,50,4,WR,MT1
ND1204305001WRMT1,WR,758,Bentazon,F,0.73,0.18,T,LU,,,,O,811,52,,ND,12,4,30,50,1,WR,MT1
ND1204305004WRMT1,WR,305,Atrazine,R,20,0.66,T,LU,,,,O,811,52,,ND,12,4,30,50,4,WR,MT1
ND1205075001WRMT1,WR,26,"2,4-D",G,1.08,0.65,T,LU,,Q,,O,811,52,,ND,12,5,7,50,1,WR,MT1
ND1205075004WRMT1,WR,26,"2,4-D",G,4.5,0.65,T,LU,,,,O,811,52,,ND,12,5,7,50,4,WR,MT1
ND1205145001WRMT1,WR,942,Prometon,R,2.6,0.17,T,LU,,,,O,811,52,,ND,12,5,14,50,1,WR,MT1
ND1205145004WRMT1,WR,32,Diuron,A,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,5,14,50,4,WR,MT1
ND1205215001WRMT1,WR,AED,Hydroxy atrazine,R,9.2,1.2,T,LU,,,,O,811,52,,ND,12,5,21,50,1,WR,MT1
ND1205215004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.8,1.8,T,LU,,,,O,811,52,,ND,12,5,21,50,4,WR,MT1
ND1205295001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,ND,12,5,29,50,1,WR,MT1
ND1205295004WRMT1,WR,ACB,Imazapyr,J,2,1,T,LU,,Q,,O,811,52,,ND,12,5,29,50,4,WR,MT1
ND1206045001WRMT1,WR,942,Prometon,R,3.9,0.17,T,LU,,,,O,811,52,,ND,12,6,4,50,1,WR,MT1
ND1206045004WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,ND,12,6,4,50,4,WR,MT1
ND1206115001WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,ND,12,6,11,50,1,WR,MT1
ND1206115004WRMT1,WR,942,Prometon,R,2.7,0.17,T,LU,,,,O,811,52,,ND,12,6,11,50,4,WR,MT1
ND1206185001WRMT1,WR,942,Prometon,R,3.3,0.17,T,LU,,,,O,811,52,,ND,12,6,18,50,1,WR,MT1
ND1206185004WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,120,1.4,T,LU,,,,O,811,52,,ND,12,6,18,50,4,WR,MT1
ND1206255001WRMT1,WR,ACP,Sulfometuron methyl,K,3.7,0.76,T,LU,,,,O,811,52,,ND,12,6,25,50,1,WR,MT1
ND1206255004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,8.4,1.8,T,LU,,,,O,811,52,,ND,12,6,25,50,4,WR,MT1
ND1207095001WRMT1,WR,942,Prometon,R,0.79,0.17,T,LU,,,,O,811,52,,ND,12,7,9,50,1,WR,MT1
ND1207095004WRMT1,WR,ACP,Sulfometuron methyl,K,12,0.76,T,LU,,,,O,811,52,,ND,12,7,9,50,4,WR,MT1
ND1207235001WRMT1,WR,964,Desethyl atrazine,R,17,0.43,T,LU,,,,O,811,52,,ND,12,7,23,50,1,WR,MT1
ND1207235004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,11,1.8,T,LU,,,,O,811,52,,ND,12,7,23,50,4,WR,MT1
ND1208065001WRMT1,WR,305,Atrazine,R,51,0.66,T,LU,,,,O,811,52,,ND,12,8,6,50,1,WR,MT1
ND1208065004WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,ND,12,8,6,50,4,WR,MT1
ND1208205001WRMT1,WR,942,Prometon,R,1.5,0.17,T,LU,,,,O,811,52,,ND,12,8,20,50,1,WR,MT1
ND1208205004WRMT1,WR,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,ND,12,8,20,50,4,WR,MT1
ND1209105001WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,ND,12,9,10,50,1,WR,MT1
ND1209105004WRMT1,WR,AEE,Imazamethabenz acid,J,2.4,0.6,T,LU,,,,O,811,52,,ND,12,9,10,50,4,WR,MT1
ND1209245001WRMT1,WR,26,"2,4-D",G,3.3,0.65,T,LU,,,,O,811,52,,ND,12,9,24,50,1,WR,MT1
ND1209245004WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,ND,12,9,24,50,4,WR,MT1
ND1210085001WRMN1,WR,964,Desethyl atrazine,R,17,10,T,M,,Q,,O,999,7,,ND,12,10,8,50,1,WR,MN1
ND1210085004WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,18,0.36,T,LU,,,,O,811,52,,ND,12,10,8,50,4,WR,MT1
ND1210225001WRMT1,WR,32,Diuron,A,2.7,1.6,T,LU,,Q,,O,811,52,,ND,12,10,22,50,1,WR,MT1
ND1210225004WRMN1,WR,ACH,Metolachlor oxanilic acid (OA),A,5,3,T,LU,,Q,,O,999,52,,ND,12,10,22,50,4,WR,MN1
ND1211055001WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,2.3,0.36,T,LU,,,,O,811,52,,ND,12,11,5,50,1,WR,MT1
ND1211055004WRMT1,WR,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,ND,12,11,5,50,4,WR,MT1
ND1211265001WRMT1,WR,26,"2,4-D",G,8.4,0.65,T,LU,,,,O,811,52,,ND,12,11,26,50,1,WR,MT1
ND1211265004WRMT1,WR,AEB,Dimethenamid/Dimethenamid P,F,1.52,0.91,T,LU,,Q,,O,811,52,,ND,12,11,26,50,4,WR,MT1
ND1212035001WRMT1,WR,26,"2,4-D",G,5.4,0.65,T,LU,,,,O,811,52,,ND,12,12,3,50,1,WR,MT1
ND1212035004WRMT1,WR,B72,Tetraconazole,L,2,1.2,T,LU,,Q,,O,811,52,,ND,12,12,3,50,4,WR,MT1
ND1212175001WRMT1,WR,AEE,Imazamethabenz acid,J,1,0.6,T,LU,,Q,,O,811,52,,ND,12,12,17,50,1,WR,MT1
ND1212175004WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,3,1.8,T,LU,,Q,,O,811,52,,ND,12,12,17,50,4,WR,MT1
ND1202065001WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,13,1.4,T,LU,,,,O,811,52,,ND,12,2,6,50,1,WU,MT1
ND1202065004WUMT1,WU,26,"2,4-D",G,2.5,0.65,T,LU,,,,O,811,52,,ND,12,2,6,50,4,WU,MT1
ND1202215001WUMT1,WU,305,Atrazine,R,21,0.66,T,LU,,,,O,811,52,,ND,12,2,21,50,1,WU,MT1
ND1202215004WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,3,1.8,T,LU,,Q,,O,811,52,,ND,12,2,21,50,4,WU,MT1
ND1203055001WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,ND,12,3,5,50,1,WU,MT1
ND1203055004WUMT1,WU,26,"2,4-D",G,3.2,0.65,T,LU,,,,O,811,52,,ND,12,3,5,50,4,WU,MT1
ND1203195001WUMT1,WU,A58,Tebuconazole,L,3.5,2.1,T,LU,,Q,,O,811,52,,ND,12,3,19,50,1,WU,MT1
ND1203195004WUMT1,WU,942,Prometon,R,2.2,0.17,T,LU,,,,O,811,52,,ND,12,3,19,50,4,WU,MT1
ND1204025001WUMT1,WU,758,Bentazon,F,2.3,0.18,T,LU,,,,O,811,52,,ND,12,4,2,50,1,WU,MT1
ND1204025004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,5.8,1.7,T,LU,,,,O,811,52,,ND,12,4,2,50,4,WU,MT1
ND1204095001WUMT1,WU,305,Atrazine,R,9.3,0.66,T,LU,,,,O,811,52,,ND,12,4,9,50,1,WU,MT1
ND1204095004WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,ND,12,4,9,50,4,WU,MT1
ND1204165001WUMT1,WU,26,"2,4-D",G,1.08,0.65,T,LU,,Q,,O,811,52,,ND,12,4,16,50,1,WU,MT1
ND1204165004WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,ND,12,4,16,50,4,WU,MT1
ND1204235001WUMT1,WU,807,Acetochlor,A,68,9.2,T,M,,,,O,812,7,,ND,12,4,23,50,1,WU,MT1
ND1204235004WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,9.7,1.7,T,LU,,,,O,811,52,,ND,12,4,23,50,4,WU,MT1
ND1204305001WUMT1,WU,AED,Hydroxy atrazine,R,9.6,1.2,T,LU,,,,O,811,52,,ND,12,4,30,50,1,WU,MT1
ND1204305004WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,ND,12,4,30,50,4,WU,MT1
ND1205075001WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,ND,12,5,7,50,1,WU,MT1
