Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),State,Year,Month,day,,,
NE1104195618WGMN1,WG,283,Metolachlor,A,24.3,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5618,WG,MN1
NE1104195622WGMN1,WG,758,Bentazon,F,0.6,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,178,3,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ACB,Imazapyr,J,126,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,117,12.5,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,305,Atrazine,R,112,10,T,LU,,,,O,999,7,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,785,Desisopropyl atrazine,R,107,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,63.6,9,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,53.3,3,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,964,Desethyl atrazine,R,45.7,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,42,10,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,AED,Hydroxy atrazine,R,35.8,2,T,LU,,,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,283,Metolachlor,A,34.6,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,16.5,15,T,LU,,Q,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,ABQ,Alachlor oxanilic acid (OA),A,14,10,T,LU,,Q,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195622WGMN1,WG,26,"2,4-D",G,4.73,2.5,T,LU,,Q,,O,999,52,,NE,11,4,19,5622,WG,MN1
NE1104195626WGMN1,WG,ACB,Imazapyr,J,4.98,2.5,T,LU,,Q,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,ACD,Imazethapyr,J,3.28,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,305,Atrazine,R,116,10,T,LU,,,,O,999,7,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,103,9,T,LU,,,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,64.8,3,T,LU,,,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,64.3,10,T,LU,,,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,AED,Hydroxy atrazine,R,54.9,2,T,LU,,,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,283,Metolachlor,A,36.8,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,26,"2,4-D",G,27.5,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,964,Desethyl atrazine,R,26.1,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5626,WG,MN1
NE1104195626WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,16.4,3,T,LU,,,,O,999,52,,NE,11,4,19,5626,WG,MN1
NE1104195628WGMN1,WG,26,"2,4-D",G,32.5,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,807,Acetochlor,A,17.8,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,12.4,3,T,LU,,,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,ACD,Imazethapyr,J,2.55,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,305,Atrazine,R,118,10,T,LU,,,,O,999,7,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,97.5,9,T,LU,,,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,61.9,10,T,LU,,,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,56.2,3,T,LU,,,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,AED,Hydroxy atrazine,R,51.4,2,T,LU,,,,O,999,52,,NE,11,4,19,5628,WG,MN1
NE1104195628WGMN1,WG,283,Metolachlor,A,40.5,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5628,WG,MN1
NE1104195629WGMN1,WG,305,Atrazine,R,116,10,T,LU,,,,O,999,7,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,95.7,9,T,LU,,,,O,999,52,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,65.3,10,T,LU,,,,O,999,52,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,55.9,3,T,LU,,,,O,999,52,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,AED,Hydroxy atrazine,R,51.6,2,T,LU,,,,O,999,52,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,283,Metolachlor,A,35.5,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,26,"2,4-D",G,30.1,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,964,Desethyl atrazine,R,28.3,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,807,Acetochlor,A,15.2,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5629,WG,MN1
NE1104195629WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,13.8,3,T,LU,,,,O,999,52,,NE,11,4,19,5629,WG,MN1
NE1104195630WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,25,15,T,LU,,Q,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,283,Metolachlor,A,23.5,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ACD,Imazethapyr,J,2.35,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,206,3,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,785,Desisopropyl atrazine,R,105,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ACB,Imazapyr,J,85.6,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,78.3,9,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,305,Atrazine,R,71.7,10,T,LU,,,,O,999,7,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,AED,Hydroxy atrazine,R,66.6,2,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,56.4,3,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,51.6,12.5,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195630WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,49.6,10,T,LU,,,,O,999,52,,NE,11,4,19,5630,WG,MN1
NE1104195631WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,24.5,15,T,LU,,Q,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,ACB,Imazapyr,J,15.9,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,207,3,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,785,Desisopropyl atrazine,R,105,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,91.2,9,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,305,Atrazine,R,79.1,10,T,LU,,,,O,999,7,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,68.2,12.5,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,AED,Hydroxy atrazine,R,64.7,2,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,52,10,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,50.5,3,T,LU,,,,O,999,52,,NE,11,4,19,5631,WG,MN1
NE1104195631WGMN1,WG,964,Desethyl atrazine,R,39.6,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5631,WG,MN1
NE1104195632WGMN1,WG,ACB,Imazapyr,J,3.57,2.5,T,LU,,Q,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,ACD,Imazethapyr,J,2.68,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,101,9,T,LU,,,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,785,Desisopropyl atrazine,R,92.3,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,305,Atrazine,R,85.5,10,T,LU,,,,O,999,7,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,63.3,10,T,LU,,,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,58.7,3,T,LU,,,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,AED,Hydroxy atrazine,R,51,2,T,LU,,,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,26,"2,4-D",G,30.8,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,964,Desethyl atrazine,R,30.2,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5632,WG,MN1
NE1104195632WGMN1,WG,283,Metolachlor,A,24.3,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5632,WG,MN1
NE1104195635WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,14.9,3,T,LU,,,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,ACB,Imazapyr,J,5.56,2.5,T,LU,,Q,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,ACD,Imazethapyr,J,2.21,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,305,Atrazine,R,120,10,T,LU,,,,O,999,7,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,89.4,9,T,LU,,,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,59.9,10,T,LU,,,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,58.5,3,T,LU,,,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,AED,Hydroxy atrazine,R,50.7,2,T,LU,,,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,283,Metolachlor,A,43.2,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,964,Desethyl atrazine,R,38.1,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5635,WG,MN1
NE1104195635WGMN1,WG,26,"2,4-D",G,29.9,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5635,WG,MN1
NE1104195638WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,26.5,15,T,LU,,Q,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,283,Metolachlor,A,24.7,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ACD,Imazethapyr,J,2.08,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,189,3,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,305,Atrazine,R,78,10,T,LU,,,,O,999,7,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ACB,Imazapyr,J,74.4,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,72.6,9,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,AED,Hydroxy atrazine,R,66.3,2,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,58.2,12.5,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,53.6,3,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195638WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,50.6,10,T,LU,,,,O,999,52,,NE,11,4,19,5638,WG,MN1
NE1104195639WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,52.6,3,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,49,10,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,758,Bentazon,F,0.304,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,964,Desethyl atrazine,R,40.7,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,283,Metolachlor,A,39.7,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,AED,Hydroxy atrazine,R,31.3,2,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,ABQ,Alachlor oxanilic acid (OA),A,14.7,10,T,LU,,Q,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,26,"2,4-D",G,11.3,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,ACD,Imazethapyr,J,2.14,2,T,LU,,Q,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,158,3,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,305,Atrazine,R,133,10,T,LU,,,,O,999,7,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,ACB,Imazapyr,J,112,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,92.8,12.5,T,LU,,,,O,999,52,,NE,11,4,19,5639,WG,MN1
NE1104195639WGMN1,WG,785,Desisopropyl atrazine,R,92.8,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5639,WG,MN1
NE1104195643WGMT1,WG,AED,Hydroxy atrazine,R,1.998,1.2,T,LU,,Q,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,ACC,Imazaquin,J,1.832,1.1,T,LU,,Q,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,942,Prometon,R,0.59,0.17,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,1500,0.36,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,1000,1.7,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,964,Desethyl atrazine,R,230,0.43,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,ACH,Metolachlor oxanilic acid (OA),A,220,3.2,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,305,Atrazine,R,58,0.66,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,ABQ,Alachlor oxanilic acid (OA),A,20,0.61,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,5.3,1.6,T,LU,,,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1104195643WGMT1,WG,785,Desisopropyl atrazine,R,5.162,3.1,T,LU,,Q,,O,811,52,,NE,11,4,19,5643,WG,MT1
NE1103215555WGMT1,WG,964,Desethyl atrazine,R,47,0.43,T,LU,,,,O,811,52,,NE,11,3,21,5555,WG,MT1
NE1103285557WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,106,3,T,LU,,,,O,999,52,,NE,11,3,28,5557,WG,MN1
NE1103285558WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,19,3,T,LU,,,,O,999,52,,NE,11,3,28,5558,WG,MN1
NE1103285559WGMN1,WG,ACB,Imazapyr,J,136,2.5,T,LU,,,,O,999,52,,NE,11,3,28,5559,WG,MN1
NE1103285560WGMN1,WG,AED,Hydroxy atrazine,R,24.8,2,T,LU,,,,O,999,52,,NE,11,3,28,5560,WG,MN1
NE1103285561WGMN1,WG,AED,Hydroxy atrazine,R,30.9,2,T,LU,,,,O,999,52,,NE,11,3,28,5561,WG,MN1
NE1103285562WGMN1,WG,283,Metolachlor,A,27.6,15,T,LU,,Q,,O,999,7,,NE,11,3,28,5562,WG,MN1
NE1103285563WGMN1,WG,ACB,Imazapyr,J,26.3,2.5,T,LU,,,,O,999,52,,NE,11,3,28,5563,WG,MN1
NE1103285564WGMN1,WG,283,Metolachlor,A,36.1,15,T,LU,,Q,,O,999,7,,NE,11,3,28,5564,WG,MN1
NE1103285565WGMN1,WG,AED,Hydroxy atrazine,R,39.7,2,T,LU,,,,O,999,52,,NE,11,3,28,5565,WG,MN1
NE1103285566WGMN1,WG,283,Metolachlor,A,30.5,15,T,LU,,Q,,O,999,7,,NE,11,3,28,5566,WG,MN1
NE1103285567WGMN1,WG,ACD,Imazethapyr,J,2.01,2,T,LU,,Q,,O,999,52,,NE,11,3,28,5567,WG,MN1
NE1103285568WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,42.3,10,T,LU,,,,O,999,52,,NE,11,3,28,5568,WG,MN1
NE1103285569WGMN1,WG,AED,Hydroxy atrazine,R,31.8,2,T,LU,,,,O,999,52,,NE,11,3,28,5569,WG,MN1
NE1103285570WGMN1,WG,283,Metolachlor,A,24.7,15,T,LU,,Q,,O,999,7,,NE,11,3,28,5570,WG,MN1
NE1103285571WGMN1,WG,807,Acetochlor,A,32.5,10,T,LU,,Q,,O,999,7,,NE,11,3,28,5571,WG,MN1
NE1103285572WGMN1,WG,AED,Hydroxy atrazine,R,38.9,2,T,LU,,,,O,999,52,,NE,11,3,28,5572,WG,MN1
NE1103285573WGMN1,WG,283,Metolachlor,A,79.3,15,T,LU,,,,O,999,7,,NE,11,3,28,5573,WG,MN1
NE1103285574WGMN1,WG,807,Acetochlor,A,29.8,10,T,LU,,Q,,O,999,7,,NE,11,3,28,5574,WG,MN1
NE1103285575WGMN1,WG,AED,Hydroxy atrazine,R,20.4,2,T,LU,,,,O,999,52,,NE,11,3,28,5575,WG,MN1
NE1103285576WGMN1,WG,AED,Hydroxy atrazine,R,30.1,2,T,LU,,,,O,999,52,,NE,11,3,28,5576,WG,MN1
NE1104045577WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,33.8,3,T,LU,,,,O,999,52,,NE,11,4,4,5577,WG,MN1
NE1104045578WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,109,3,T,LU,,,,O,999,52,,NE,11,4,4,5578,WG,MN1
NE1104045579WGMN1,WG,AED,Hydroxy atrazine,R,50.1,2,T,LU,,,,O,999,52,,NE,11,4,4,5579,WG,MN1
NE1104045580WGMN1,WG,807,Acetochlor,A,25.4,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5580,WG,MN1
NE1104045581WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,38.6,3,T,LU,,,,O,999,52,,NE,11,4,4,5581,WG,MN1
NE1104045582WGMN1,WG,807,Acetochlor,A,22.8,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5582,WG,MN1
NE1104045583WGMN1,WG,964,Desethyl atrazine,R,27.1,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5583,WG,MN1
NE1104045584WGMN1,WG,305,Atrazine,R,45.6,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5584,WG,MN1
NE1104045585WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,108,3,T,LU,,,,O,999,52,,NE,11,4,4,5585,WG,MN1
NE1104045586WGMN1,WG,964,Desethyl atrazine,R,15,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5586,WG,MN1
NE1104045587WGMN1,WG,964,Desethyl atrazine,R,34.9,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5587,WG,MN1
NE1104045588WGMN1,WG,305,Atrazine,R,50.3,10,T,LU,,,,O,999,7,,NE,11,4,4,5588,WG,MN1
NE1104045589WGMN1,WG,283,Metolachlor,A,39,15,T,LU,,Q,,O,999,7,,NE,11,4,4,5589,WG,MN1
NE1104045590WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,125,9,T,LU,,,,O,999,52,,NE,11,4,4,5590,WG,MN1
NE1104045591WGMN1,WG,283,Metolachlor,A,37.5,15,T,LU,,Q,,O,999,7,,NE,11,4,4,5591,WG,MN1
NE1104045592WGMN1,WG,283,Metolachlor,A,30.8,15,T,LU,,Q,,O,999,7,,NE,11,4,4,5592,WG,MN1
NE1104045593WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,33.7,3,T,LU,,,,O,999,52,,NE,11,4,4,5593,WG,MN1
NE1104045594WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,35.7,3,T,LU,,,,O,999,52,,NE,11,4,4,5594,WG,MN1
NE1104045595WGMN1,WG,964,Desethyl atrazine,R,26.6,10,T,LU,,Q,,O,999,7,,NE,11,4,4,5595,WG,MN1
NE1104045596WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,189,3,T,LU,,,,O,999,52,,NE,11,4,4,5596,WG,MN1
NE1104135597WGMN1,WG,964,Desethyl atrazine,R,30.3,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5597,WG,MN1
NE1104135598WGMN1,WG,ACD,Imazethapyr,J,2.55,2,T,LU,,Q,,O,999,52,,NE,11,4,13,5598,WG,MN1
NE1104135599WGMN1,WG,ACB,Imazapyr,J,32.9,2.5,T,LU,,,,O,999,52,,NE,11,4,13,5599,WG,MN1
NE1104135600WGMN1,WG,807,Acetochlor,A,17.5,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5600,WG,MN1
NE1104135601WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,47,12.5,T,LU,,,,O,999,52,,NE,11,4,13,5601,WG,MN1
NE1104135602WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,62.4,12.5,T,LU,,,,O,999,52,,NE,11,4,13,5602,WG,MN1
NE1104135603WGMN1,WG,964,Desethyl atrazine,R,26.5,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5603,WG,MN1
NE1104135604WGMN1,WG,964,Desethyl atrazine,R,30.1,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5604,WG,MN1
NE1104135605WGMN1,WG,305,Atrazine,R,80.8,10,T,LU,,,,O,999,7,,NE,11,4,13,5605,WG,MN1
NE1104135606WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,59.6,10,T,LU,,,,O,999,52,,NE,11,4,13,5606,WG,MN1
NE1104135607WGMN1,WG,964,Desethyl atrazine,R,29.2,10,T,LU,,Q,E,O,999,7,,NE,11,4,13,5607,WG,MN1
NE1104135608WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,215,3,T,LU,,,,O,999,52,,NE,11,4,13,5608,WG,MN1
NE1104135609WGMN1,WG,964,Desethyl atrazine,R,32.1,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5609,WG,MN1
NE1104135610WGMN1,WG,758,Bentazon,F,0.4,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,13,5610,WG,MN1
NE1104135611WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,30,12.5,T,LU,,Q,,O,999,52,,NE,11,4,13,5611,WG,MN1
NE1104135612WGMN1,WG,305,Atrazine,R,120,10,T,LU,,,,O,999,7,,NE,11,4,13,5612,WG,MN1
NE1104135613WGMN1,WG,964,Desethyl atrazine,R,31.4,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5613,WG,MN1
NE1104135614WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,17.1,3,T,LU,,,,O,999,52,,NE,11,4,13,5614,WG,MN1
NE1104135615WGMN1,WG,964,Desethyl atrazine,R,30.3,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5615,WG,MN1
NE1104135616WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,61.8,3,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
